image_name,comment-fa
2578834476.jpg,یک پسر بچه از یک مسیر دوچرخه سواری می کند
2578952418.jpg,دو مرد دست به دست هم داده و از منطقه ای علفی عبور می کنند
2578952418.jpg,سانفرانسیسکو را یاد دو پسر می اندازید
2578952418.jpg,دو مرد خوشحال که دست در دست هم دارند و در پارک قدم می زنند
2578952418.jpg,یک زوج همجنس باز خوشحال که در پارک قدم می زنند
2578952418.jpg,دو مرد دست در دست از پارک عبور می کنند
2579009103.jpg,افرادی در اطراف یک میز دایره ای بزرگ نشسته اند که کاسه های کوچک و نوشیدنی در مقابل آن ها قرار دارد
2579009103.jpg,گروهی از مردم دور یک میز سفید نشسته اند که کاسه های کوچک سفید و قاشق هایی روی آن قرار دارند
2579009103.jpg,پنج نفر آسیایی دور یک میز گرد نشسته اند
2579009103.jpg,آسیایی هایی که دور یک میز در رستوران غذا می خورند
2579009103.jpg,خانواده ای برای صرف غذا دور یک میز نشسته اند
2579266054.jpg,غلتک غلتکی در حال چرخش است و مردم را زیر و رو می کند
2579266054.jpg,در حالی که غلتک غلتکی حلقه حلزونی را اجرا می کند ، مردم وارونه آویزان می شوند
2579266054.jpg,این یک سوار غلتکی پیچ خورده و چرخنده است که پر از افراد است
2579266054.jpg,بسیاری از افراد سوار بر رولر آویز آویز می شوند
2579266054.jpg,مردم روی غلتکی زیر و رو هستند
2579268572.jpg,بسیاری از افراد که با اتومبیل غلتکی سوار می شوند ، از یک مسیر سفید برعکس می شوند
2579268572.jpg,چندین نفر هستند که از یک حلقه روی ترن هوایی معکوس عبور می کنند
2579268572.jpg,گروهی از مردم و زیر و رو سوار غلتک می شوند
2579268572.jpg,گروهی از مردم سوار غلتک زرد رنگ هستند
2579268572.jpg,مردم به صورت زیر و رو با یک غلتک اتومبیل سوار می شوند
2579490116.jpg,یک کامیون سفید پر از مبل ، میز ، پتوهای آبی رنگ پیچیده شده و یک پارچه فولادی ایستاده در زیر یک درخت نازک
2579490116.jpg,مبلمان در داخل یک کامیون در حال حرکت با رمپ قرار دارد
2579490116.jpg,یک کامیون متحرک با سطح شیب دار گسترده مبلمان را در خود جای داده است
2579490116.jpg,مبلمان داخل و خارج یک کامیون در حال حرکت
2579490116.jpg,یک کامیون متحرک با یک رمپ هنوز متصل است
1432734769.jpg,زنی که بلوز راه راه دارد در میان زنان دیگر نشسته است
1432734769.jpg,چهار زن نشسته اند و به چیزی فراتر از دوربین نگاه می کنند
1432734769.jpg,سه زن مسن آسیایی روی زمین نشسته اند
1432734769.jpg,زنان آسیایی که دور هم نشسته اند و از خود لذت می برند
1432734769.jpg,سه زن که لبخند می زنند و نشسته اند
1433046578.jpg,یک مرد بور با یک نوازنده دیگر که به سختی خارج از قاب دیده می شود ، گیتار می زند
1433046578.jpg,مرد جوانی با لباس بنفش گیتار برقی می نوازد و آواز می خواند
1433046578.jpg,مردی در حال نواختن گیتار الکتریک و آواز خواندن روی صحنه است
1433046578.jpg,مردی که گیتار می زند و آواز می خواند
1433046578.jpg,مردی که روی صحنه گیتار خود را می نوازد
1433088025.jpg,جمعیت دو مرد بدون لباس ، یکی با شلوار زرد و دیگری با شلوارک مشکی را مشاهده می کند
1433088025.jpg,مردانی با شلوار زرد و بدون لباس بسیاری از مردم او را زیر نظر دارند
1433088025.jpg,یک مرد با شلوار زرد و یک مرد با شلوار سیاه وجود دارد
1433088025.jpg,مردی که شلوار زرد دارد دستانش را بالا می آورد
1433088025.jpg,مردی عضلانی و شلوار زرد
1433142189.jpg,مردی با کوله پشتی بزرگ در حال عبور از یک مسیر چمن در بالای یک تپه است
1433142189.jpg,شخصی که در یک مسیر چمنزار به سمت یک تپه بزرگ در حال پیاده روی است
1433142189.jpg,یک کوهنورد مسیر بی درخت را تا بالای یک تپه طی می کند
1433142189.jpg,کوهنورد دنبال یک مسیر سربالایی است
1433142189.jpg,مردی در حال تهیه کوله پشتی از یک تپه علفی است
1433154463.jpg,مردی که لباس نارنجی و دستکش بیس بال به تن دارد یک توپ پرتاب کرده است
1433154463.jpg,مردی که یک دست بیس بال به تن دارد در زمینی است که به پهلو خم شده است
1433154463.jpg,مردی که به تازگی یک بیس بال را در زمین های بزرگ پرتاب کرده است
1433154463.jpg,مردی خم شده و یک دست بیس بال در دست دارد
1433154463.jpg,مردی در حال حرکت که یک دستگیره گیر دارد
1433259849.jpg,مردی در حال بریدن خیار روی تخته چوبی است
1433259849.jpg,یک سرآشپز در حال خرد کردن یک خیار برای سالاد
1433259849.jpg,مردی در آشپزخانه در حال خرد کردن سبزیجات است
1433259849.jpg,مردی در حال بریدن غذا با چاقو است
1433259849.jpg,مردی کدو سبز را با دقت خرد می کند
1433262517.jpg,به نظر من می رسد ، آن ها دارند نام ها را برای آنچه در بطری ها است کشف می کنند
1433262517.jpg,فردی که قیچی دارد لیستی را شکل می دهد که جلوی بطری قرار گیرد
1433262517.jpg,شخصی جلوی میز پر از بطری های تزئین شده ، کاغذ برش می زند
1433262517.jpg,مردی سیاه پوش جلوی مجموعه بطری ها نشسته است
1433262517.jpg,مردی در حال بریدن یک تکه کاغذ
1433397131.jpg,کودک تقریباً کاملاً پوشیده از توپهای پلاستیکی رنگ روشن است
1433397131.jpg,کودک خردسال تا حدودی توسط انبوهی از توپهای رنگی پنهان شده است
1433397131.jpg,تعدادی توپ رنگارنگ کودکان را پنهان می کند
1433397131.jpg,توپ های رنگی مختلفی وجود دارد
1433397131.jpg,کودکی که توسط توپ ها پنهان شده است
1433577867.jpg,سگ در حالی که چیزی را در دهان خود دارد از طریق آب کم عمق عبور می کند
1433577867.jpg,یک سگ سفید و مرطوب با چوبی در دهانش در آب پاشیده است
1433577867.jpg,سگ سفید با چوب در دهان آب را پا می زند
1433577867.jpg,یک سگ سفید با یقه قرمز در آب پاشیده می شود
1433577867.jpg,یک سگ سفید در آب است
1433924222.jpg,مجری خیابانی با شلوار زرد نئونی تلنگر می زند
1433924222.jpg,پسری با شلوار زرد در حال رقصیدن برای جمعیت در میدان است
1433924222.jpg,جمعیت زیادی مشغول تماشای اجرای مردی با شلوار زرد هستند
1433924222.jpg,مردی با شلوار زرد در حال اجرای برنامه برای جمعیت
1433924222.jpg,مردی که برای یک جمعیت برنامه اجرا می کند
